,sets,results,vol_cors,open_cors,vol_avgs,open_avgs,averaging
4920,"['MA', 'SBAC']",48.84,0.6301144132557969,0.9873218203629593,3335816.0905840285,129.39542987794692,28.67
4921,"['AMP', 'ZTS']",14.18,0.5647124154807024,0.8805721816232179,2214681.0259044915,90.5569397214943,10.67
4922,"['IRM', 'ALLE']",-4.18,0.5043093442083568,0.8233483622381934,1370695.5162933324,54.72640959061581,-6.55
4923,"['REG', 'FOX']",-10.07,0.5193625976168676,0.6747691829571458,1205450.618550965,44.194203653413496,-7.14
4924,"['BAX', 'ARE']",26.4,0.5298020366651869,0.9752585299194327,2745100.28049265,77.05815935078053,36.94
4925,"['RF', 'KSU']",51.97,0.6049620467817697,0.7758163207002128,8504725.764799364,57.06523640060122,46.88
4926,"['BAC', 'WEC']",65.79,0.5324892989283201,0.9087902839399717,54678115.27612237,38.065278122336984,42.3
4927,"['HLT', 'CB']",24.86,0.5301998065385154,0.9106997566120081,2356146.1402550493,89.74166921509578,-5.73
4928,"['PVH', 'EOG']",-30.06,0.5880404056046178,0.8973486778498216,2639661.760031784,90.2416875442911,-46.61
4929,"['CF', 'STX']",26.3,0.7090471132058439,0.7989180465432686,5174162.216924911,40.65065556667511,26.31
4930,"['AMP', 'ALK']",37.2,0.5537698259175684,0.8356637413894246,1463435.2006356772,80.66311930890211,-24.47
4931,"['DFS', 'FB']",14.08,0.6440330525826536,0.9415137787239638,17789918.886282954,89.82502497144975,4.14
4932,"['GM', 'FITB']",25.12,0.5719512293868315,0.8835462644713974,10936144.537147399,27.033400886059752,-18.65
4933,"['MCK', 'SYY']",73.71,0.5710395020582244,0.6048538286787897,2640295.649582837,95.34313669837464,2.2
4934,"['ZTS', 'ADSK']",35.22,0.5341242877441802,0.976103412751532,2804857.8634094577,80.1333083898607,31.14
4935,"['HES', 'KO']",-36.17,0.5971452502531913,0.646956319901374,9048306.515693286,51.97814166607438,5.3
4936,"['BXP', 'VRSN']",40.99,0.5743823299314982,0.5849606591566827,1117184.7834723878,106.0768832000987,-1.25
4937,"['MU', 'SPGI']",53.31,0.5522847581423083,0.9383628877448856,16223057.707588399,79.60459870917009,30.69
4938,"['HII', 'INCY']",4.65,0.504786791010648,0.88552542783412,970320.2933813769,102.68205305547966,3.44
4939,"['LLY', 'FIS']",18.19,0.5141015785012572,0.9741285218248472,3723400.258243941,77.07737583331661,24.55
4940,"['LNC', 'ORCL']",-10.13,0.7430997458514942,0.8157809544449589,10365347.357965833,44.901519692034114,14.04
4941,"['BLL', 'AMCR']",27.24,0.559099899566715,0.7195467195576692,1893642.2506065976,24.389073224548383,36.06
4942,"['HSY', 'CFG']",56.53,0.5224534310967249,0.7876122840897533,3105484.458467233,65.06721375548646,-3.44
4943,"['LEG', 'WM']",-14.0,0.6873330167761573,0.7810215960387983,1783955.482717521,51.41817242975125,13.51
4944,"['GOOG', 'ZBRA']",18.94,0.5810742001084293,0.9673590804271857,1623377.63170441,436.31883776675727,58.81
4945,"['TAP', 'HRL']",-3.42,0.5913526239962653,0.6554813849401616,1933208.5816448154,47.04651766463694,17.0
4946,"['OXY', 'MCK']",1.67,0.6038342875219914,0.5832427998781576,4724222.175407231,107.18302827076539,-31.03
4947,"['NI', 'VNO']",-5.98,0.6219973960203622,0.5618211459543669,2896944.919745729,43.220798744679826,-23.61
4948,"['V', 'PFE']",-51.67,0.665188512149937,0.9111638875009098,21568174.70242352,59.76682090683498,-28.25
4949,"['DPZ', 'PRGO']",1.65,0.5001181075469538,0.821298081175234,1006721.6527612237,125.90383991268735,19.32
4950,"['TDG', 'ABMD']",17.31,0.5238415914776106,0.886256557068511,489711.3031386571,190.20670036782715,40.52
4951,"['GILD', 'PM']",37.58,0.5861320363065129,0.6601032927685055,8416634.763607468,76.46771652318677,-1.42
4952,"['CDNS', 'WMB']",63.96,0.5054340407009237,0.7239982399021408,5669662.670639651,32.2146745986014,31.31
4953,"['PBCT', 'PSA']",-17.68,0.6417972923936446,0.7725274615619817,2272702.264600715,101.89110263453905,-12.96
4954,"['NI', 'ADBE']",-7.32,0.6939641497529233,0.8685299232103096,3957015.342868494,80.93387557373758,22.38
4955,"['ICE', 'IFF']",-0.3,0.520474588323636,0.8991435983328289,2012839.1140246326,80.16546482295331,8.11
4956,"['LB', 'MS']",-33.45,0.5086251737569103,0.632541970958081,9031965.733015494,42.52369884427313,21.77
4957,"['VMC', 'GLW']",23.38,0.5654244365920423,0.916527508555163,5435181.823599523,55.98518075420121,28.8
4958,"['GLW', 'KMX']",51.73,0.5914242960674366,0.9026758408318286,5862382.101708382,40.22192888578158,33.26
4959,"['WMT', 'CSX']",27.93,0.6129177833661277,0.9336810698155047,8020966.706396503,62.33817044031919,39.97
4960,"['NLOK', 'GL']",34.29,0.5812021936025473,0.7533894827111196,4070889.2083829953,41.81002979843115,31.34
4961,"['LEG', 'TRV']",15.62,0.6844727316125523,0.9156190280278539,1654608.4028605483,70.38881007328268,19.49
4962,"['FIS', 'EXPE']",47.83,0.5626203834222921,0.8382849041014011,2275742.411601112,83.97295192275959,4.23
4963,"['WST', 'HPQ']",81.86,0.5234563633933985,0.7731095056590517,12776709.572904252,47.975357646737535,57.74
4964,"['LH', 'TIF']",18.99,0.5201646669232736,0.891050798222832,1333300.9092173222,108.19396805109653,13.18
4965,"['TMUS', 'APD']",33.28,0.5238144427137147,0.9761362370811617,2759202.871076679,94.48810128404074,37.25
4966,"['CFG', 'GPS']",74.33,0.5082266746307349,0.8068776000878259,5693633.8823845945,29.61098610454285,-4.63
4967,"['EOG', 'IP']",11.96,0.6501414618752762,0.8988129692774274,3857115.9471593164,61.30923448539131,0.89
4968,"['ANSS', 'UNM']",-7.26,0.5725210406545258,0.5483171142443696,1242415.9713945172,77.91523245397332,12.41
4969,"['GRMN', 'HAL']",25.38,0.5164978434911309,0.7811484643698644,6793499.026618991,47.25639650411534,-13.94
4970,"['FFIV', 'TJX']",18.83,0.6437765822702208,0.8421741031139809,4709202.026221693,78.89125889523142,13.71
4971,"['URI', 'CMG']",29.49,0.5597845166483955,0.797430658168292,1327615.494636472,312.3428030478182,62.75
4972,"['ROK', 'PNW']",48.07,0.5995737134112922,0.9050896389792871,943062.5347636074,100.09903460151389,26.86
4973,"['FB', 'FRC']",72.5,0.5332107882483424,0.9615192496238774,16538813.800863804,96.64501502685073,31.83
4974,"['EIX', 'SYF']",-0.05,0.5376485660031091,0.5369186751681445,4174287.119920756,44.58229933209402,-9.57
4975,"['TRV', 'TMUS']",11.32,0.5131640643594725,0.8723902663128029,3153233.641239571,75.66633490470367,34.48
4976,"['AMP', 'NRG']",53.35,0.5163001075147214,0.7738115068410212,2769949.284862932,68.11474375446306,16.07
4977,"['LNT', 'CCL']",-82.53,0.5335534472452154,0.5884957949635398,4850701.032975765,39.31861242586817,-32.32
4978,"['MTD', 'FTNT']",12.06,0.5462675938719174,0.9489075902678465,1086649.4835121175,236.1431039227443,57.5
4979,"['TEL', 'ADM']",25.92,0.5823223396677802,0.8528426863377168,2927759.9920540326,52.75178982920717,29.04
4980,"['UAA', 'SBAC']",2.35,0.5488746489910713,0.5255968303416754,3737096.9408025425,76.13849717736197,29.54
4981,"['XYL', 'JBHT']",60.57,0.5207281699969929,0.9347087044041993,1014954.392330429,67.52427486346666,49.12
4982,"['CAG', 'BBY']",36.77,0.5226510544014628,0.7886761538922149,4979023.084425904,37.90174023064063,50.35
4983,"['BKR', 'CNC']",16.52,0.5313102398431666,0.8729043582479765,4164920.520460866,38.94054627456407,22.74
4984,"['HLT', 'CAG']",-4.23,0.515648018540381,0.9123852556410152,3767502.438824775,48.18827445340593,6.47
4985,"['ZBRA', 'NCLH']",-34.8,0.5160398730601166,0.6351277125265247,3009149.432625,75.14849935983813,-43.43
4986,"['EVRG', 'EIX']",27.6,0.5461999023449265,0.8994079732272109,1740103.3969010727,51.35188517648169,16.36
4987,"['TTWO', 'WU']",9.68,0.5962362567196003,0.7984408667839267,3816884.3067143424,39.039527222614794,44.76
4988,"['BSX', 'C']",23.29,0.6933155666070168,0.8725835444951807,18326306.865315855,36.71102700557413,-11.72
4989,"['L', 'RJF']",46.59,0.596787114417639,0.8139381986051701,988524.17560588,52.06913389418871,21.42
4990,"['ACN', 'CMCSA']",35.86,0.6403206170316957,0.9557234152680008,13803390.186730236,73.20191990329863,52.22
4991,"['CXO', 'TYL']",-20.55,0.6048908990749922,0.6137618267130933,909168.8559793405,127.30640941031831,30.96
4992,"['KHC', 'FDX']",38.12,0.549517388998958,0.9667292425571695,3829551.3163341265,108.11578719466121,20.59
4993,"['HD', 'GL']",-4.25,0.8272865263988725,0.963809387584712,3546684.7983710766,95.54740575025798,31.51
4994,"['AAL', 'PHM']",-80.17,0.5768708129215732,0.6511462130240125,10614798.609455701,25.821805720486523,-67.69
4995,"['SNPS', 'FB']",29.3,0.5187174521159934,0.9554159144409715,16513816.959385853,97.48749221150557,38.82
4996,"['GPC', 'GM']",25.75,0.5649746029239858,0.8146696480396015,7202872.248708781,58.84453318220403,-16.05
4997,"['EFX', 'WST']",53.0,0.5261724694363359,0.9219745931855152,613438.1406436234,88.3159734027273,64.67
4998,"['NKE', 'SLG']",26.27,0.579879917273596,0.5906716586453075,4701127.815852204,74.5642088616136,-10.51
4999,"['MCK', 'PNR']",19.17,0.5206931337418245,0.8490394284790768,1703215.775129122,91.22522887645565,12.81
5000,"['ULTA', 'DLTR']",27.72,0.5434668814877317,0.9388325627548031,1842973.3214143822,123.90673917240693,-10.89
5001,"['VZ', 'BXP']",-30.65,0.5657097407293813,0.684418336478811,8280642.252681765,82.7577692122037,-9.52
5002,"['UDR', 'SRE']",1.43,0.5603842924870046,0.9383253646092822,1595494.6364719905,66.3310925794775,10.57
5003,"['PNC', 'QRVO']",14.06,0.5560813084056853,0.8294884268616844,2182966.6841914426,86.95205811426897,1.66
5004,"['ECL', 'RSG']",8.41,0.6124559426726797,0.9754540873742376,1524607.6479936433,86.25768968667784,1.65
5005,"['SYK', 'RJF']",21.17,0.6047037552420123,0.9522697941414988,1170682.0421136273,88.92763800236456,16.28
5006,"['JNPR', 'TROW']",0.5,0.6793449737804789,0.5294372919841592,3730714.42193087,54.996732187593175,19.03
5007,"['LEN', 'AMP']",45.51,0.6403273911765482,0.9461551593591553,2595793.0037743347,77.16924948213023,27.27
5008,"['DRI', 'SYF']",7.11,0.505183756536929,0.595860741544496,3995883.303869902,49.87709551456203,-25.77
5009,"['APTV', 'IPG']",5.46,0.5145177082330348,0.9123717455036182,3685460.6333902017,41.08065393369539,-2.87
5010,"['NVR', 'VAR']",76.14,0.5817023782642105,0.9730288855748549,472580.0862137465,995.4809836121273,36.89
5011,"['BKNG', 'MDLZ']",4.4,0.6559144419995009,0.8689126192446143,4731965.077473182,677.9645111571241,22.87
5012,"['IRM', 'AAPL']",-3.74,0.5102665522316183,0.509525204545568,128658055.13269766,33.9047394424002,26.18
5013,"['IVZ', 'GE']",23.82,0.6762674497475218,0.896251268532236,31530918.200238377,23.40809845943322,-7.8
5014,"['DISH', 'ALB']",8.22,0.532047080063663,0.5260410297899499,1906205.7806912991,59.40816845702519,45.79
5015,"['ILMN', 'DD']",-11.96,0.5693223883612034,0.7511968872921768,3725351.5977353994,122.91855621565226,42.22
5016,"['WYNN', 'LH']",-27.52,0.5730622828701286,0.5759280988685082,1743115.673420739,127.50996220845953,-25.23
5017,"['COG', 'FTI']",42.55,0.599679723198199,0.7472668100364828,4918157.071911005,29.834631014969027,-22.13
5018,"['TSCO', 'NOC']",27.76,0.5400164426858693,0.8586781871461578,1388334.4825188718,133.67034298302306,35.17
5019,"['CCI', 'VNO']",2.99,0.5630487714012689,0.6651206302177703,1801933.669050457,79.88006778970141,-11.25
5020,"['ZTS', 'APA']",-18.83,0.5499549591382177,0.900948478467881,3997250.632579104,65.72624841564117,-45.53
5021,"['JCI', 'PVH']",-10.37,0.559748048879361,0.714149004262896,3000839.239570918,69.17304399291058,-17.11
5022,"['REGN', 'GOOG']",28.2,0.561514062891421,0.8447845735479793,1881739.2328168456,547.8965931090279,17.15
5023,"['RMD', 'CPRT']",53.1,0.5277907510684919,0.9879249783196223,1193508.820023838,55.591730708492435,68.57
5024,"['MCO', 'CPB']",43.09,0.52745111119662,0.6554005062141791,1728415.097338101,81.25827972766754,46.94
5025,"['RJF', 'ES']",43.37,0.5988444515517406,0.9002689938892625,1249766.8653158522,57.78965038205595,35.48
5026,"['PEP', 'TGT']",11.47,0.5774076163305574,0.8724643821532644,5360552.105681367,87.02714340488826,24.18
5027,"['CMA', 'KIM']",37.7,0.6116941572167394,0.5841759103870718,2997605.0655542314,36.25845650173531,-20.51
5028,"['INFO', 'URI']",5.29,0.5386997944974171,0.872130687194993,1807163.4292276998,70.70975039794611,43.36
5029,"['LW', 'KO']",1.38,0.5179603080114824,0.8397462327243406,7893931.487783266,52.50304579256477,-21.24
5030,"['ODFL', 'VRTX']",57.48,0.5318165930843552,0.9710910761351551,1414789.888756456,91.36505846338798,41.72
5031,"['ATVI', 'PRGO']",36.31,0.523951621932524,0.7968428641209291,4625959.852999602,68.64030195277127,24.69
5032,"['NWSA', 'ECL']",-21.51,0.5160782578419786,0.786340572814419,2270541.702426658,67.16787428707096,-10.34
5033,"['GWW', 'RHI']",27.28,0.5631774405155577,0.8640929296922821,894125.8243941199,144.3288060538012,26.56
5034,"['CI', 'SPG']",-72.61,0.538710822108635,0.5705787939044151,2036533.6914978148,138.60283377249183,-55.86
5035,"['CSCO', 'UDR']",6.79,0.5704581445344489,0.9407588964200095,17122605.284068335,32.07428486535698,7.79
5036,"['VZ', 'SYK']",-14.89,0.5884242088626185,0.9091604074481778,8593865.633690903,83.12278701560953,5.04
5037,"['LVS', 'MSCI']",37.92,0.5484883203644022,0.5437195067609207,3662313.2101708385,83.93526415508515,40.01
5038,"['UDR', 'FDX']",-11.65,0.5716150714165809,0.8096338500264171,1981965.276122368,94.66613428489434,14.87
5039,"['NTRS', 'CPB']",62.77,0.5738769057582603,0.6886471663422523,1739573.3810091377,58.57467420507529,31.53
5040,"['NKE', 'CPRT']",83.99,0.5835790978319089,0.9667808779543301,5032055.145013905,45.27821562846218,52.2
5041,"['FMC', 'SNA']",8.34,0.571027041343612,0.7396217688306189,837729.8812077871,94.00736091115147,17.22
5042,"['EOG', 'LMT']",-21.47,0.5888595833573286,0.6694150234927226,2896557.6479936433,150.848246914648,-14.51
5043,"['CPB', 'L']",35.91,0.6064461757416659,0.5149885529091304,1665477.115613826,44.03483910346533,25.73
5044,"['VLO', 'SBUX']",-38.34,0.6872587994902518,0.8432044893647032,8659310.132101709,53.93907066730928,-11.04
5045,"['SJM', 'BEN']",18.99,0.6088707408816706,0.5617666471233485,1918838.1207787048,72.81765196955199,9.11
5046,"['CBRE', 'NUE']",43.02,0.7018890208814192,0.7822915098821248,2522394.437822805,41.80241555527273,15.54
5047,"['GIS', 'ADP']",22.19,0.6382397919332556,0.7183212120343143,3058157.9777512914,73.00523756722112,52.23
5048,"['JBHT', 'CDNS']",74.93,0.5296930231437026,0.9041524778559826,1783682.8367103694,59.07356774451764,69.1
5049,"['SRE', 'VNO']",0.35,0.6187989602338344,0.536685188764119,1355630.1132300356,83.6078151351268,-19.14
5050,"['UAA', 'FANG']",-19.39,0.544147956451801,0.834953709306718,3969258.411332917,49.64443753763656,-17.62
5051,"['GRMN', 'EMN']",29.08,0.5701897425275445,0.7176220341137627,1323030.5125148986,64.0244487422205,36.53
5052,"['PNW', 'GM']",-4.48,0.595433611896619,0.7535914654811032,7225244.596742153,50.629807333932966,-14.78
5053,"['FLIR', 'ES']",12.23,0.5740162648439406,0.848434751516229,1369479.300754867,45.38100517842805,5.21
5054,"['XOM', 'SCHW']",-68.51,0.7301356744595253,0.6643659335646748,12315049.523241956,55.81892330512955,-14.47
5055,"['CARR', 'CE']",-7.98,0.5506477122388366,0.5273670446543481,4396224.866805721,50.51208282056478,-7.26
5056,"['HPQ', 'GE']",-8.33,0.5416929652490741,0.743355420967606,42035290.30790624,17.69381170780544,7.87
5057,"['FTV', 'FMC']",17.79,0.5055366130839127,0.8217867155853986,1854289.7127769473,59.408364935497175,-1.88
5058,"['WELL', 'HUM']",33.98,0.5255877767792901,0.6386941304796013,1833505.6813667065,128.21274133726962,4.06
5059,"['MKTX', 'CBRE']",64.35,0.5404864695769959,0.9114974553120188,1365626.3408820024,95.42202631215704,62.57
5060,"['ABMD', 'EFX']",70.28,0.5076993289993939,0.867455699975278,692011.9586809694,109.79508347524552,61.58
5061,"['CVS', 'BEN']",-30.6,0.6636570480346187,0.6029332966461741,5067950.099324593,54.11809492850048,-19.08
5062,"['DXC', 'HLT']",-16.6,0.5158130640963802,0.8556560790372991,2971053.770568915,52.59400361120649,-33.18
5063,"['OXY', 'MGM']",-31.15,0.7017118390439931,0.6325531076187336,9469870.705403257,46.47858644090667,-67.36
5064,"['AAL', 'ABBV']",-110.7,0.5264920399633866,0.8193434719566945,11241163.702239165,49.95510012161451,-87.95
5065,"['CHD', 'SPG']",1.88,0.5323794542060238,0.5579660614137592,1801175.5866110448,99.35524091466722,-32.02
5066,"['ROP', 'PAYX']",59.2,0.6263649217737803,0.9789867574572957,1378435.57806913,128.59133882715818,32.46
5067,"['ZBRA', 'CMA']",-18.15,0.5292925706250196,0.7220433272930742,1277528.1684545092,79.63143225591429,15.96
5068,"['CAT', 'WAB']",7.65,0.5044910377317159,0.6097273323173451,3253326.2415574095,87.36521646661042,28.92
5069,"['REGN', 'ES']",21.98,0.5526555071277324,0.8427095675229679,1296546.205800556,192.54944981229085,0.2
5070,"['ALB', 'MS']",18.9,0.5073688095330502,0.8590594375077438,7754188.100913786,54.985303944901055,67.16
5071,"['ROL', 'MDT']",22.36,0.5260573506360792,0.9339008332465917,3340778.4459674214,43.5236103788557,8.39
5072,"['PXD', 'IVZ']",39.94,0.6050827507472927,0.8257792071230112,3025916.030989273,84.5319726078767,12.35
5073,"['CCL', 'UAA']",16.67,0.5368718980322219,0.665264563205173,7382654.390147001,32.97762115464875,-31.4
5074,"['CDNS', 'CHD']",37.92,0.5218483220083344,0.9704964089678662,2135255.0456893127,39.52643376946402,62.99
5075,"['JNJ', 'GIS']",-0.9,0.628249789072722,0.8171895648868337,6191426.77791021,79.18834725229523,31.31
5076,"['IQV', 'TMO']",-14.28,0.5441350436762511,0.9623533104098421,1506096.8319114505,129.5177880359638,-4.88
5077,"['IP', 'PSX']",26.69,0.5863224773781639,0.874293022127394,3413359.0495548304,61.321698542724455,-7.21
5078,"['LKQ', 'SWKS']",58.84,0.5106241266770047,0.8390631742159952,2596124.870878029,47.82760332385652,15.81
5079,"['MAS', 'INCY']",54.45,0.5594522968941678,0.8699983767319652,3025091.129717918,47.66217660468203,35.84
5080,"['ETR', 'AAPL']",78.59,0.5267412051755238,0.892050115462306,128363358.16448154,57.70555928760358,47.91
5081,"['SHW', 'PFG']",101.01,0.6934372789838541,0.76729454334169,1205639.451728248,173.1434881868086,40.85
5082,"['AMD', 'BBY']",100.49,0.5964627751176946,0.9305378551810284,23386155.62177195,30.944598716476108,47.04
5083,"['NUE', 'KMB']",31.39,0.6858303661083656,0.6960461643351344,2291186.561978546,79.08753031494601,3.22
5084,"['CF', 'OXY']",-10.71,0.5627969340974517,0.5955198897725318,6311164.825387366,55.32821497881181,-47.15
5085,"['INFO', 'EW']",19.95,0.500020456914918,0.9410935749861813,3668585.8368558283,40.405986632307155,7.7
5086,"['ANET', 'AAPL']",2.15,0.5331358290057264,0.9001474568161529,128061056.70764886,99.92124700827277,60.57
5087,"['HSY', 'BIO']",99.36,0.541813091251638,0.905219665515661,644409.793404847,150.36399686189696,50.47
5088,"['GILD', 'FOXA']",-13.76,0.5035354039085101,0.8255858038608932,8213829.088313009,49.10298323769483,-2.58
5089,"['TSN', 'ESS']",12.98,0.5093405978377299,0.9544154574074195,2000041.2197059994,128.92270958608324,-9.23
5090,"['LIN', 'ICE']",-2.55,0.5434808085735473,0.9539103355720021,2453634.962256655,96.384650381965,21.66
5091,"['CXO', 'FLT']",-32.74,0.5726338612965244,0.5214111785462099,1141096.488081049,126.4086640876676,-7.28
5092,"['GWW', 'ZION']",64.42,0.5985400870435241,0.7841800555904497,1623220.917759237,137.85696853983245,29.9
5093,"['ORLY', 'PBCT']",-57.57,0.5780202072291488,0.6535264022476012,2314961.044894716,120.69077868929541,-7.48
5094,"['OTIS', 'ATVI']",6.5,0.5916786692096796,0.5915700738472219,5543074.069328565,47.87221875375634,4.44
5095,"['MKC', 'MGM']",-36.3,0.5217461042907748,0.7570891728359205,6334766.07071911,35.2466011062519,1.62
5096,"['ZION', 'WLTW']",22.3,0.5705625441178153,0.8472623224412041,1613569.2618196264,83.62380915669443,37.47
5097,"['FISV', 'MS']",33.67,0.6337758966645305,0.9163858268405354,8593442.03416766,43.415766298841945,30.24
5098,"['COO', 'TEL']",-0.43,0.5369402505533293,0.9602329831287986,1171842.2725466825,124.24494234493528,30.74
5099,"['ORLY', 'ORCL']",-2.62,0.6182727444205175,0.9466914256652308,9590518.970997218,134.12763805525805,30.41
5100,"['AEE', 'KEYS']",-5.81,0.5084663129000413,0.9482512113230601,1430892.9620450337,53.562253652628655,17.63
5101,"['WDC', 'WY']",41.47,0.590947235065644,0.8897698598354724,4392221.076678585,45.01050258904731,34.89
5102,"['NTRS', 'IRM']",20.32,0.5833943704433682,0.721246896293879,1654812.2443384982,52.06925365969355,-8.12
5103,"['SNA', 'IBM']",-15.21,0.6529122671714934,0.8255356715359092,2526240.9415971395,144.4381803460286,5.57
5104,"['ANET', 'HRB']",46.55,0.5233284948701836,0.8800102346938493,2015019.2622773834,93.9954592822293,9.91
5105,"['SO', 'DIS']",38.63,0.6025620470077668,0.8551222424021194,7087234.564958284,69.3541676813428,25.39
5106,"['IEX', 'FITB']",-36.7,0.548394238083894,0.8976049416067134,4337250.019864919,58.13461463566001,24.48
5107,"['AJG', 'FIS']",45.41,0.5520461980967374,0.9837840419671531,1446989.5907826778,65.58111244485073,33.8
5108,"['NKE', 'XEL']",84.6,0.5794338013008545,0.9719560262184879,5810360.190703218,47.96786751176897,33.59
5109,"['VFC', 'PXD']",102.1,0.5611966491527334,0.7018827386063896,2344293.836114422,99.76712328070064,10.33
5110,"['HON', 'FLT']",4.25,0.5146939320985423,0.9797821435821505,2034042.198251887,127.76953789995547,23.13
5111,"['TT', 'PEP']",33.01,0.7629318093597676,0.9708825857829081,4148929.9298768374,78.23949146005526,37.96
5112,"['PPG', 'SBUX']",14.29,0.6334402861584632,0.9227637184549268,6207864.441795789,71.84471004976372,21.9
5113,"['DTE', 'CMS']",35.93,0.6716838384526604,0.9848151097681921,1733670.480731029,63.305049691637876,31.71
5114,"['RMD', 'WMT']",30.5,0.54338345277571,0.9722846047640907,4789719.408025427,79.24967416998977,42.52
5115,"['BK', 'COF']",-9.58,0.7193575644571425,0.9479281129333399,4734079.996027016,56.25549465083962,-1.44
5116,"['NOC', 'DISCK']",-19.33,0.5482936667001724,0.6149474503390002,1675503.3740564163,110.34696497877391,3.93
5117,"['REGN', 'XRX']",38.35,0.5766565288987433,0.5911809266782097,2201851.623361144,178.5755654434671,-11.32
5118,"['COG', 'DISCA']",-11.66,0.5622393784377722,0.8912467872583221,5129921.593961065,26.544416483688504,-0.4
5119,"['JNJ', 'BA']",-65.79,0.5383236644727621,0.8889402591597277,7739153.039332539,142.3880850678642,-52.71
5120,"['DLTR', 'CAH']",7.31,0.5258996104224088,0.6470139220652342,2652267.3818037347,65.63622472397051,-3.64
5121,"['HUM', 'TIF']",32.69,0.5271462706902378,0.9120275958912696,1609439.963647199,140.09817145540453,24.62
5122,"['WU', 'CPRT']",91.52,0.527652003655492,0.8199475450216382,3586976.3408820024,27.152972289764747,57.21
5123,"['INTC', 'YUM']",54.77,0.6407994563918908,0.9473836077483677,18655851.792808898,51.01599508663658,34.08
5124,"['RSG', 'SLB']",19.96,0.5545303904187371,0.9006020522035385,5271630.750893922,60.44455106740534,-14.41
5125,"['QRVO', 'PNC']",14.06,0.5560813084056853,0.8294884268616844,2182966.6841914426,86.95205811426897,1.66
5126,"['TRV', 'MPC']",-2.09,0.5316887238706549,0.8716682520751766,4260051.344524318,73.94724861794032,-9.35
5127,"['ALXN', 'DLR']",17.41,0.5616141689967978,0.5044638328445296,1595811.1044894718,105.03431362626475,7.45
5128,"['AAP', 'STE']",-8.44,0.5234131654687316,0.7963605282824213,774366.9845053635,100.87437625152988,2.09
5129,"['EBAY', 'TMUS']",47.93,0.521466306415632,0.9560023326583373,11109717.65852205,38.351207865198596,40.19
5130,"['HII', 'DIS']",-5.72,0.5086274327861501,0.9285892925865538,4778452.275900248,114.52432166887135,-8.49
5131,"['AVB', 'AAPL']",53.74,0.589890720086711,0.7275767257716567,128051044.43782282,98.70229952648891,39.35
5132,"['DD', 'ALGN']",44.74,0.5604586724610052,0.7370056021491379,3472795.260826381,98.12621421571473,64.53
5133,"['AZO', 'HD']",8.89,0.6274460471851953,0.9634618487514166,3330141.3388955104,395.60251109032674,22.42
5134,"['AZO', 'AEE']",42.29,0.5677305677263373,0.9598474874268319,986959.1974572905,355.60966634466195,13.56
5135,"['SJM', 'HUM']",22.3,0.5113574784114227,0.752454438876172,1134214.1040921733,148.82426302443434,24.77
5136,"['TSN', 'HUM']",118.59,0.582179092142795,0.9041640302682468,2515221.235597934,120.11168059594203,1.6
5137,"['AON', 'MXIM']",17.07,0.6176133223808271,0.9679729668401847,2001413.0711164083,76.30487681704473,32.9
5138,"['BKR', 'YUM']",33.29,0.5159560379028101,0.8895147868083879,4357395.078466428,55.337596213007714,24.92
5139,"['A', 'ANET']",39.32,0.5339061212877719,0.8692978861716751,1955917.5173429376,107.2946394456647,44.58
5140,"['HPE', 'CPRT']",3.54,0.5279959631767397,0.698822830594215,7609141.954739806,24.211257991297874,24.02
5141,"['CHD', 'HSIC']",15.27,0.5665556068495068,0.8982590601462261,1501908.9193484306,48.56541678580586,19.69
5142,"['LOW', 'CCL']",-82.53,0.5222846915535563,0.541754184632378,7922601.6090584025,57.4771811142771,-34.57
5143,"['ZBRA', 'AVB']",-5.68,0.5335325154859362,0.7801505156580384,593692.8883591577,134.11348834357943,21.9
5144,"['NVR', 'HAL']",-38.87,0.5711227506944886,0.7684068440955367,6203297.715534367,970.7883691857816,2.02
5145,"['ATVI', 'KEYS']",5.73,0.5180296897403524,0.9774234710232133,4598456.370865057,47.38085513984863,23.65
5146,"['CMA', 'GWW']",9.89,0.592889792420543,0.7235913174819759,1366384.545093365,147.36510920609848,11.04
5147,"['MSFT', 'AES']",52.9,0.583170200830192,0.8369181887665206,21570856.33690902,43.11529204065856,43.21
5148,"['HRL', 'CTVA']",4.41,0.5540093824216383,0.5117449161267345,3646198.0782893077,29.544213461993643,0.65
5149,"['EVRG', 'DFS']",-0.11,0.5033372052371318,0.8885523695253337,2345126.5991259436,49.82984504502683,5.98
5150,"['IDXX', 'GPS']",60.38,0.5022131733635262,0.75157483384545,3478124.374255066,79.82825784963609,22.69
5151,"['VRSN', 'EMN']",38.66,0.6609317179501819,0.7035768081310798,1386210.3694874851,84.22918055461994,39.23
5152,"['ADSK', 'NFLX']",104.08,0.5987246819394468,0.9852828137223097,11034035.31982519,124.18151884416194,79.24
5153,"['SNPS', 'KHC']",47.2,0.5326590731379975,0.9301868929393462,3199638.8808951117,65.42450195104144,45.81
5154,"['LDOS', 'LYB']",59.52,0.5244697540096336,0.6746051703551592,2212948.941994438,64.95793310422295,32.74
5155,"['FFIV', 'ATVI']",5.53,0.5332203846358619,0.8565308571603466,4622787.107667859,79.75868290513576,27.19
5156,"['LUV', 'K']",61.82,0.5191120848357552,0.8009761001617823,4768368.235995232,49.26694277339764,-13.45
